Time(s),Set Current,Actual Current,Velocity of Vehicle (mph),Speed,Packets Recieved,Packet Errors
32.065332,0.001000,0.001000,16.092868,16.556526,1147.000000,5.000000.
32.089121,0.001000,0.001000,16.079834,16.556526,1148.000000,5.000000.
32.113865,0.001000,0.001000,16.066507,16.556526,1149.000000,5.000000.
32.137048,0.001000,0.001000,16.052715,16.556526,1150.000000,5.000000.
32.162067,0.001000,0.001000,16.039715,16.556526,1151.000000,5.000000.
32.184684,0.001000,0.001000,16.025740,16.556526,1152.000000,5.000000.
32.210087,0.001000,0.001000,16.012613,16.556526,1153.000000,5.000000.
32.239274,0.001000,0.001000,15.998944,16.556526,1154.000000,5.000000.
32.266300,0.001000,0.001000,15.982596,16.556526,1155.000000,5.000000.
32.279019,0.001000,0.001000,15.967427,16.556526,1156.000000,5.000000.
32.306313,0.001000,0.001000,15.962153,16.556526,1157.000000,5.000000.
32.325219,0.001000,0.001000,15.944480,16.556526,1158.000000,5.000000.
32.354966,0.001000,0.001000,15.936295,16.556526,1159.000000,5.000000.
32.385082,0.001000,0.001000,15.917558,16.556526,1160.000000,5.000000.
32.396913,0.001000,0.001000,15.901137,16.556526,1161.000000,5.000000.
32.419251,0.001000,0.001000,15.893565,16.556526,1162.000000,5.000000.
32.444930,0.001000,0.001000,15.881466,16.556526,1163.000000,5.000000.
32.469880,0.001000,0.001000,15.868300,16.556526,1164.000000,5.000000.
32.494426,0.001000,0.001000,15.854432,16.556526,1165.000000,5.000000.
32.520189,0.001000,0.001000,15.840640,16.556526,1166.000000,5.000000.
32.544255,0.001000,0.001000,15.826401,16.556526,1167.000000,5.000000.
32.570469,0.001000,0.001000,15.813147,16.556526,1168.000000,5.000000.
32.593098,0.001000,0.001000,15.798818,16.556526,1169.000000,5.000000.
32.614091,0.001000,0.001000,15.786306,16.556526,1170.000000,5.000000.
32.638703,0.001000,0.001000,15.774567,16.556526,1171.000000,5.000000.
32.662945,0.001000,0.001000,15.761101,16.556526,1172.000000,5.000000.
32.685163,0.001000,0.001000,15.747754,16.556526,1173.000000,5.000000.
32.708343,0.001000,0.001000,15.735286,16.556526,1174.000000,5.000000.
32.734216,0.001000,0.001000,15.722608,16.556526,1175.000000,5.000000.
32.757208,0.001000,0.001000,15.708328,16.556526,1176.000000,5.000000.
32.783889,0.001000,0.001000,15.695730,16.556526,1177.000000,5.000000.
32.805695,0.001000,0.001000,15.681159,16.556526,1178.000000,5.000000.
